Id,SalePrice
1559,110327.78299006591
1560,149449.38663066438
1561,132908.74853199947
1562,138449.8382205524
1563,118044.00752774798
1564,179998.27090574248
1565,142997.72802279925
1566,241558.1525344896
1567,68364.49094785456
1568,240779.04017117235
1569,141908.00259837657
1570,128658.97411487135
1571,133242.93607815064
1572,143357.57211455633
1573,242793.56935031828
1574,133871.0514189556
1575,241487.85931608564
1576,251936.07679383122
1577,181891.1232497269
1578,152717.657217888
1579,142459.47671523824
1580,187191.57225289478
1581,144234.4397155054
1582,121010.03804448256
1583,294468.4973270635
1584,232080.75078966684
1585,171223.5204499973
1586,51666.93335017796
1587,85169.41906863169
1588,145105.55448653246
1589,89134.7973879342
1590,127073.52478129946
1591,80176.99368900621
1592,133775.21220559688
1593,129993.63364838675
1594,136653.45562682248
1595,137865.83820134457
1596,229736.64559780565
1597,164335.17851681498
1598,185174.85821913663
1599,199446.27489625404
1600,196501.2514644327
1601,45673.456347404746
1602,134176.46076100747
1603,80071.64612759984
1604,273349.4938697932
1605,245951.29753234278
1606,150429.06982007614
1607,173919.9895998586
1608,228907.1253317272
1609,191416.47455020566
1610,152744.0137174592
1611,148045.24155887178
1612,179963.34726911376
1613,161972.29665035874
1614,135029.07600028967
1615,77720.97248113298
1616,74034.82300931019
1617,78420.17935896336
1618,107300.54704307443
1619,132436.88297982785
1620,182932.9957869294
1621,133639.12336929332
1622,160474.3934834223
1623,265527.2826058344
1624,227852.7067124662
1625,108848.31957594474
1626,187117.9153162531
1627,184966.4820305112
1628,283396.36324340326
1629,172773.15412797587
1630,326883.98265407485
1631,216909.25546237003
1632,238415.56158233335
1633,187482.19025668147
1634,195798.0806925688
1635,189098.0487754987
1636,155612.29546635688
1637,184601.89000885707
1638,197625.8690637226
1639,177103.39559111604
1640,241265.3998042429
1641,188107.39204260337
1642,250298.73643048882
1643,232858.95561225395
1644,232141.24080273532
1645,234586.5154516888
1646,170243.44104113398
1647,157259.8129038091
1648,130257.54311795023
1649,128711.5053299515
1650,99497.5751472755
1651,106016.81603601592
1652,109710.58911336477
1653,107291.72286301357
1654,164611.20646777074
1655,145049.1093460592
1656,150471.87378007724
1657,162399.98761090392
1658,176225.03850819424
1659,110788.54108181219
1660,161646.56255425292
1661,391219.3714526215
1662,309087.15948038385
1663,340533.9178963726
1664,414330.6550978456
1665,283807.0929315806
1666,308953.3804331502
1667,319207.8921315196
1668,330948.3194624915
1669,288365.93732121313
1670,323508.7689890389
1671,265735.3078884217
1672,366956.75871459045
1673,287832.0357614418
1674,243835.71345742437
1675,221630.33062213816
1676,226049.5378319967
1677,222897.8622820725
1678,393164.6272721118
1679,337742.42754941946
1680,315743.85766960203
1681,268085.70515310403
1682,284077.69621047965
1683,202055.76756573952
1684,197788.83578482573
1685,206634.41531350743
1686,196872.55193735642
1687,195304.78824105437
1688,213590.53603374373
1689,217250.80957890808
1690,216400.01282459166
1691,206811.21287207466
1692,263191.49750604946
1693,193311.81098674232
1694,181912.1805588487
1695,158151.9196430504
1696,275190.4376462501
1697,163732.45723320317
1698,316455.29911809566
1699,314820.55995561846
1700,248114.6180596145
1701,268131.7541788277
1702,253472.40293738188
1703,251614.3982299089
1704,276963.74065418
1705,260349.79507949267
1706,378166.4756763737
1707,213772.41769765812
1708,212746.7726222801
1709,270112.30096720613
1710,221633.56933639714
1711,276044.2693483119
1712,258706.60040675377
1713,262953.80567135103
1714,226522.92292560657
1715,218442.6943866876
1716,180200.07576398045
1717,187995.02637818264
1718,131005.78092463315
1719,224101.77251763453
1720,268729.25525683
1721,180546.90605479133
1722,126312.32787231589
1723,164407.92915276496
1724,214401.31298218865
1725,246841.3691119281
1726,196207.07596398817
1727,177622.36408042253
1728,198583.81888591725
1729,156250.21201971074
1730,141731.66799412243
1731,128496.99314933481
1732,119219.7697517253
1733,106772.86142034394
1734,121859.64340650637
1735,148015.84909508616
1736,93776.6375739431
1737,278362.47466222727
1738,227235.9890637877
1739,267385.5089861386
1740,229507.03475308506
1741,213625.8920828743
1742,202567.49664072576
1743,218803.68493951243
1744,305112.1238565251
1745,216146.1452154183
1746,204131.49285345594
1747,222074.80689860557
1748,221962.3898194738
1749,163034.23134446438
1750,137824.65705902342
1751,253559.73679244093
1752,105600.56517870323
1753,151250.66101640416
1754,200458.2380227578
1755,185036.00774853904
1756,110638.71845281887
1757,101328.33943709006
1758,151878.77931824425
1759,169317.5819721262
1760,169749.87256884685
1761,164910.38544009882
1762,177993.70596100562
1763,185140.38000408784
1764,99858.07259629555
1765,184748.47877176604
1766,201138.05488437976
1767,224220.2377309497
1768,138925.81950499277
1769,163167.82439210967
1770,171242.18841509332
1771,104070.26033546767
1772,134186.99806776602
1773,107550.12125794895
1774,154914.87708422187
1775,133205.83137339947
1776,135406.5240515828
1777,88874.44940271493
1778,148558.43975153833
1779,145959.29346855555
1780,177981.7659128735
1781,113045.91740715511
1782,80763.45174551073
1783,149902.0898977618
1784,104334.20023825583
1785,115847.83095163583
1786,153517.265859587
1787,184968.7508334872
1788,33280.75999925795
1789,100744.62180560186
1790,80283.87041075653
1791,200792.30576445773
1792,147383.94027640505
1793,126536.19437327763
1794,178531.81759967492
1795,134183.58785761375
1796,144878.78368260933
1797,148652.32868425798
1798,108476.57985123672
1799,89120.90879358994
1800,118192.77494886925
1801,124649.16155210728
1802,134657.73825894808
1803,151233.58369045542
1804,142759.7945171771
1805,136345.72920690046
1806,144401.79807519383
1807,173225.2010353638
1808,146448.23973180767
1809,127315.11228528942
1810,144729.18245651302
1811,46788.08099357042
1812,92336.56507937955
1813,130646.11447615916
1814,82264.16744329337
1815,34467.04890173068
1816,97913.21307896057
1817,137635.2798254596
1818,164787.94651632995
1819,129811.6376676836
1820,75104.16912582314
1821,111599.8060618106
1822,165765.40683414534
1823,57607.823537999284
1824,139832.20743393007
1825,137217.00993967394
1826,104764.51586133197
1827,84536.48611404395
1828,146952.79047040304
1829,161364.4948588864
1830,176100.08838244996
1831,143968.5947670157
1832,71870.20742374788
1833,152672.74997437996
1834,128177.26433751472
1835,160363.9124615658
1836,140780.60454127638
1837,103664.21251775463
1838,138610.09055779327
1839,80617.80838051504
1840,160572.87093740143
1841,118988.06338771319
1842,119277.36776046567
1843,130346.75675989478
1844,142148.22628303914
1845,140546.16787844617
1846,163153.09193641998
1847,161876.57333371017
1848,19826.54178043385
1849,96051.71080076312
1850,119607.21450056357
1851,147982.48851066153
1852,118159.27764633448
1853,157216.12816191567
1854,173442.1158531957
1855,166964.85545572202
1856,232583.67322814575
1857,156671.00126658642
1858,132870.86334670088
1859,106271.4146723533
1860,159150.07634803903
1861,104576.49222608552
1862,294321.96190563444
1863,293041.2406407786
1864,293053.34142903186
1865,328994.9367631655
1866,315232.91407304234
1867,232955.12079332175
1868,286403.8326776478
1869,224372.27104750194
1870,236338.11071935968
1871,245044.54736256425
1872,203067.88079180493
1873,237746.469725504
1874,121544.71939466274
1875,192738.94856802875
1876,184996.14211101423
1877,214845.69601879985
1878,212006.18277120302
1879,115259.07782225258
1880,115894.21644044682
1881,260328.35144045966
1882,256483.41381633736
1883,189636.33054287266
1884,202165.7365820364
1885,244845.09728495672
1886,277399.0654540224
1887,235600.38939930432
1888,273553.6679687594
1889,180356.55014345061
1890,104613.7303302179
1891,153973.97946404363
1892,88211.01772542343
1893,122318.70943967362
1894,115055.90679120121
1895,139409.04140983184
1896,127580.30201702146
1897,139473.95132844496
1898,130444.81021541491
1899,156315.94454635013
1900,151473.5580764335
1901,149329.91489920628
1902,129505.13199194035
1903,192908.48629333108
1904,121402.7660669274
1905,176576.76961572896
1906,108166.49852066733
1907,205090.39562796714
1908,109898.55640740113
1909,159904.50973800727
1910,128271.96783722646
1911,190941.4112362521
1912,275784.8566619529
1913,172548.4606591268
1914,61386.33157503142
1915,293591.9314689067
1916,32158.899695344124
1917,250203.04441427125
1918,132832.48850858517
1919,179141.06137535104
1920,160818.57213402042
1921,344051.7183917543
1922,317124.769799256
1923,226261.5259401108
1924,237259.78223683534
1925,221426.39425592692
1926,357346.64135695016
1927,121686.36679946688
1928,171143.78464808819
1929,107489.34590827265
1930,128250.57594886594
1931,144807.01252018494
1932,129539.82927975868
1933,183890.98906996986
1934,175639.8350723054
1935,170644.8067127041
1936,186359.38810984223
1937,176967.29977078966
1938,185353.0331208901
1939,251574.50031301647
1940,212955.563796729
1941,172239.53542317855
1942,190899.5300507197
1943,225541.25039728545
1944,311104.4674756441
1945,342318.7066228939
1946,165873.25699068885
1947,304925.80609152373
1948,188101.78551947427
1949,249355.2752418108
1950,200150.9460000181
1951,282782.7325936381
1952,241896.7193201153
1953,201815.09425980994
1954,187965.64209376
1955,125553.58112514831
1956,347103.8782570425
1957,152040.85284392998
1958,287469.8415724064
1959,135112.56888670055
1960,96674.86334463523
1961,122841.14580272057
1962,101688.71059802822
1963,111127.17137767175
1964,114301.31053263157
1965,148895.1935289409
1966,136731.77577574455
1967,272015.78689366067
1968,349712.39860094443
1969,340115.2730400137
1970,343038.5822970937
1971,403087.26585908
1972,343119.2638860818
1973,297913.8290453084
1974,298534.27508925623
1975,389504.08784632024
1976,278827.5357162076
1977,328979.61005919514
1978,310250.79487591557
1979,324091.17744527804
1980,198779.4575739542
1981,332619.9329785225
1982,239340.41461070697
1983,219558.4085338973
1984,195496.64716950385
1985,246589.38412914923
1986,235022.96887530066
1987,196870.2159892044
1988,194106.64003025196
1989,212105.73454061715
1990,231650.1187159334
1991,226687.33334649817
1992,241604.84775037557
1993,189127.7255704512
1994,239795.05809274834
1995,182317.85229851966
1996,280221.6105975438
1997,291865.1187507349
1998,302044.92537329707
1999,273280.7218261984
2000,293517.79485047364
2001,314803.16502640495
2002,248043.37762183853
2003,265716.37896827457
2004,294891.8448250845
2005,233383.50915584117
2006,210701.87643862484
2007,262869.441438079
2008,219674.0985881841
2009,208898.48488482775
2010,220635.7508622855
2011,140728.37890965602
2012,192216.91508995052
2013,191161.14127372642
2014,205168.6588069864
2015,222576.37260840146
2016,203961.7189163373
2017,210687.71743791044
2018,122369.89619259411
2019,134323.15604053246
2020,115338.1714396328
2021,95429.98968320794
2022,187015.76188941058
2023,159740.65314579703
2024,284637.7257875641
2025,341112.8798186072
2026,194749.8184797781
2027,183322.5934087426
2028,175107.60746617033
2029,179385.91406585235
2030,294172.5474973524
2031,260227.4986437962
2032,271324.3585700027
2033,274909.73739271687
2034,199718.92002158042
2035,222801.69257258967
2036,237952.73705579076
2037,245719.09209599032
2038,327977.5362825617
2039,240999.3212974065
2040,338710.47585204913
2041,290342.99200062384
2042,208507.10120018612
2043,176908.68249736642
2044,180910.8642688008
2045,193403.53975232536
2046,130783.94249111979
2047,127150.2996983619
2048,150374.09138243075
2049,137120.85308186975
2050,168697.72568171087
2051,108817.45260579315
2052,120218.76403122206
2053,138591.6097042615
2054,83828.41453272566
2055,139485.80979092375
2056,135807.5059533881
2057,110417.40199995371
2058,216829.61358156585
2059,133562.02699352804
2060,178933.43390660765
2061,174167.7625106967
2062,114837.80999835522
2063,107005.71009896862
2064,131075.93425891435
2065,118537.17839321165
2066,177633.48158237248
2067,102213.95440963819
2068,139451.68899305377
2069,82017.20500522523
2070,118763.62917345949
2071,96157.48650649971
2072,180926.280189629
2073,131524.28123874386
2074,185490.59407784182
2075,146323.34096742154
2076,99414.36557903155
2077,137250.97190283888
2078,99877.80292313422
2079,139656.9762708656
2080,114611.38910456572
2081,125409.12157180764
2082,112124.70229780769
2083,151190.3080716773
2084,87498.35266184714
2085,101124.50928621499
2086,105910.14166866826
2087,124874.81255951754
2088,119621.17452634894
2089,69991.58252081717
2090,154283.27865251616
2091,113201.92762624715
2092,135236.0184679209
2093,139570.7293565853
2094,137851.06093308603
2095,152994.78568989527
2096,102239.02346489822
2097,87804.95243576562
2098,155577.5356336467
2099,37915.468706519954
2100,46482.662207856396
2101,131134.74051908025
2102,119494.62128095343
2103,99364.80210167597
2104,141988.58952550485
2105,129787.43424340914
2106,38734.11683523332
2107,199224.511807626
2108,97851.11380517068
2109,96877.23637364675
2110,130232.73547015493
2111,147444.97868183185
2112,130325.4475431561
2113,119924.09056281876
2114,119412.8699796545
2115,155922.21284273325
2116,112792.7406727927
2117,141217.90285932823
2118,106638.81260884753
2119,105508.42001782137
2120,139094.04723368763
2121,69253.73205814685
2122,83828.5032691045
2123,58828.64284459221
2124,164028.08176896576
2125,142625.3844169287
2126,168289.61584155133
2127,175255.16765728313
2128,152653.77382471928
2129,112872.61828973169
2130,117702.80149004645
2131,156311.7438328626
2132,141318.32607691592
2133,108407.51241451685
2134,136689.89742404895
2135,87921.53019654896
2136,51526.53999384135
2137,109660.32362757763
2138,141988.84780268787
2139,149597.05324563265
2140,142916.52287864144
2141,154006.82352926733
2142,123269.23276461297
2143,143384.28791552514
2144,144380.05021686078
2145,135118.30793202453
2146,158446.41277136977
2147,173225.2498426857
2148,143966.54327431577
2149,159421.57991814375
2150,214163.57600688815
2151,117959.43267791199
2152,173048.78515621726
2153,202532.86177421024
2154,106029.04631272664
2155,135986.98827494011
2156,282535.8814507111
2157,247794.71113501186
2158,236786.03095827275
2159,239758.7497087883
2160,198374.54012958572
2161,253117.20428441587
2162,360643.94215613045
2163,347021.73830759723
2164,256691.16678119788
2165,201878.571197694
2166,130441.48504312144
2167,211455.9388427748
2168,189420.79712887807
2169,204684.66592427107
2170,218367.83258058233
2171,144655.66129241118
2172,137136.81131573842
2173,153041.66254504735
2174,227828.31563291466
2175,282240.02115041186
2176,286212.8129255972
2177,237733.69891187432
2178,232780.28303935737
2179,155975.42780452958
2180,185421.0964053518
2181,190535.1105206513
2182,210260.57638530945
2183,198498.1589850235
2184,116700.08197334617
2185,132245.94268978035
2186,156965.61398962582
2187,160254.12893613364
2188,164920.6413085537
2189,274710.56297153083
2190,48022.029635681625
2191,57248.86276265602
2192,98694.53747755763
2193,121367.91280561895
2194,104462.01401645115
2195,95301.78173772272
2196,94543.94403322523
2197,121743.16383420632
2198,152883.20225418327
2199,175459.26664040002
2200,131370.9030342651
2201,136888.15512452504
2202,195395.4853202738
2203,135836.1534325394
2204,160178.692095426
2205,119593.4540310153
2206,154097.0590553842
2207,214734.53103973359
2208,228534.1649562947
2209,204646.27265514267
2210,116865.25594041198
2211,108365.2012775712
2212,105420.32261903596
2213,104035.62262230949
2214,101417.22824240733
2215,93453.70372602971
2216,159279.60380730353
2217,32008.552278057963
2218,101435.28905368935
2219,90351.65680396964
2220,82180.21165522219
2221,294830.07632899424
2222,271878.9179868694
2223,290608.80636336684
2224,218733.96164187655
2225,105597.12136665673
2226,176500.47757409955
2227,248125.16164140255
2228,285410.39522278693
2229,256942.9733295851
2230,144468.20352436593
2231,233791.98357870264
2232,180973.74540107627
2233,212717.21574304736
2234,272113.27106817614
2235,240211.3417405218
2236,263613.4830686916
2237,315393.36954353243
2238,197895.2810131574
2239,97397.76672080801
2240,163312.17808958862
2241,164881.47585018625
2242,117468.09088294356
2243,123681.43653293996
2244,111105.56372039783
2245,99273.82182124695
2246,135394.59318864354
2247,118347.97043031306
2248,92802.91105185
2249,105400.38816009223
2250,108414.30400190891
2251,124939.35397597539
2252,172848.12902001102
2253,157035.35140063075
2254,174894.82537473846
2255,187938.71957655656
2256,190129.6238237232
2257,202712.47265438433
2258,164489.96666838982
2259,171920.6260763543
2260,146936.90622726784
2261,207345.8059664916
2262,221947.8027449919
2263,339848.95764865575
2264,423692.8380091601
2265,167330.7276973029
2266,277825.64906753897
2267,325096.65176709084
2268,369017.0782330374
2269,157709.19408061967
2270,200302.79004282347
2271,217378.55578950542
2272,265569.8766234395
2273,162339.62298490683
2274,177354.11074643163
2275,183683.03455758523
2276,189496.0648796431
2277,180907.9312662204
2278,135571.5292440659
2279,113711.21734373478
2280,94779.12347471839
2281,202118.28183713683
2282,210849.9652047986
2283,111792.95342492602
2284,124460.74643112937
2285,129486.76044914871
2286,118064.96428315657
2287,331780.2068627611
2288,257953.8188808138
2289,303759.26990444737
2290,373121.8959369365
2291,305897.1230406046
2292,374839.1815851198
2293,386501.16771645914
2294,332482.52330449934
2295,415471.33769782603
2296,241061.88218800206
2297,324023.1070143695
2298,323990.12966658326
2299,333639.9384834973
2300,291916.9145721215
2301,299762.01314599
2302,254698.40466939547
2303,237575.05603970008
2304,240329.78264599666
2305,220401.6972045453
2306,218290.75972515426
2307,229152.34235222783
2308,225635.07593687423
2309,294199.10640602873
2310,226792.1564180231
2311,219935.4341982631
2312,189877.66770390753
2313,186221.51521114944
2314,177045.59842814784
2315,192518.76424300164
2316,208326.4435761199
2317,196771.36999773333
2318,201479.98448374053
2319,192146.71882968256
2320,182287.59665570068
2321,263130.8591091223
2322,205579.61102363133
2323,194419.2480647684
2324,202750.1559507962
2325,228401.90537449167
2326,193655.42816695946
2327,215981.22941514108
2328,231733.42272226635
2329,184049.15470914976
2330,177624.45721410372
2331,336990.12323449587
2332,342495.49770385894
2333,298147.534714326
2334,254739.5752643097
2335,265310.6293186288
2336,294259.01309675485
2337,185881.84881525047
2338,252262.5930098869
2339,233101.0364827803
2340,378182.40050388745
2341,217294.08349752185
2342,243405.26066630226
2343,243004.05823126115
2344,221526.4688943994
2345,234067.66139103216
2346,205875.56647841813
2347,194540.15682247936
2348,250513.20962604368
2349,193774.30248178204
2350,309304.21669586084
2351,260128.84581520554
2352,264292.82489161054
2353,260819.93102426414
2354,126519.72709871548
2355,153080.15739420956
2356,173532.69371310977
2357,208185.89401278412
2358,205706.99760995622
2359,134170.84551215032
2360,110677.25022558095
2361,142923.25647482128
2362,277489.09141942684
2363,139988.8171565123
2364,177583.44494421507
2365,256565.35023819844
2366,211975.2362648768
2367,230535.7679169544
2368,215176.42455362482
2369,226493.51143525745
2370,187810.9444174696
2371,188491.42369960202
2372,202968.91087135617
2373,292622.0140987077
2374,321962.27802087367
2375,252722.8647413887
2376,300910.1382074234
2377,321857.54605025647
2378,136939.50248983465
2379,208669.44998352483
2380,158938.21344004298
2381,174497.9040469248
2382,212321.23452470065
2383,191151.33562988354
2384,241728.6142948388
2385,170659.59082483867
2386,131092.31645173187
2387,119624.25096347366
2388,104112.25088792389
2389,131379.2494870443
2390,147546.7814733098
2391,140477.80013641404
2392,97758.1834569598
2393,169534.59678364426
2394,132903.58994951192
2395,202857.77548895645
2396,137655.93067602502
2397,216931.6403009637
2398,120701.47011471892
2399,31788.953840640024
2400,47377.37796809958
2401,93119.27364761253
2402,144792.46567361103
2403,134571.64771380392
2404,157825.58579270518
2405,176156.56199466783
2406,125428.61277952488
2407,110852.11945836639
2408,139722.9781880584
2409,120539.73674063021
2410,179352.00336300093
2411,105609.53542553974
2412,157003.81518627206
2413,121453.90874756756
2414,139194.04629652208
2415,130959.98972228929
2416,118784.44639202066
2417,123413.29465298066
2418,115702.27706302278
2419,120025.30333026928
2420,120477.63793516856
2421,131506.84639313916
2422,96182.30981274297
2423,144434.65340995404
2424,161717.75823766593
2425,231371.12518574006
2426,138129.7853340333
2427,139051.6559410966
2428,190372.33726434087
2429,87870.86532660431
2430,126001.35755759262
2431,104237.41651298602
2432,137215.83527250198
2433,136988.6569646555
2434,141142.6772703212
2435,151617.18604932912
2436,99869.7903436543
2437,98670.79358780476
2438,116744.64206863038
2439,123754.21301149414
2440,126752.28828267117
2441,99783.0791983803
2442,109058.88068006626
2443,123529.85844398824
2444,139280.11157437976
2445,93336.1497243518
2446,139139.50050423923
2447,216224.90070075108
2448,136293.5566561012
2449,118196.42298173337
2450,156429.73191371874
2451,132543.04652657427
2452,205667.64179221704
2453,81383.04584330283
2454,95280.98196499438
2455,125357.23443655166
2456,119087.4419650455
2457,133364.9838850609
2458,121686.36156890125
2459,98521.25292338301
2460,143356.64267282275
2461,110436.46173059523
2462,131146.2229351608
2463,134046.49852913528
2464,180416.83526737866
2465,143283.92686937426
2466,122709.64368724382
2467,160877.56795045373
2468,110870.2541462892
2469,106631.69485261841
2470,183402.84666650207
2471,208095.87259466757
2472,180405.21218232345
2473,115000.67360242602
2474,89783.93357216714
2475,218484.21143244187
2476,119758.17747912076
2477,124059.10834745021
2478,160831.35137313855
2479,111804.35954541637
2480,167736.04293887387
2481,138678.17128422752
2482,149595.97084099092
2483,105811.84548565837
2484,133360.4364522984
2485,121865.66635380106
2486,149714.3867205171
2487,195828.30680598502
2488,171818.82037776962
2489,152806.76123148302
2490,148589.2263043488
2491,71484.47394852102
2492,190529.4392452413
2493,167415.49100428517
2494,142537.0441753946
2495,54492.442802880716
2496,237783.00019013108
2497,149221.02428303662
2498,96237.71292048242
2499,76418.12927008503
2500,125489.2067108994
2501,118854.99241882305
2502,151477.0343490337
2503,111611.04613377611
2504,157386.9755860356
2505,229017.18510741665
2506,260637.8912361266
2507,293469.3374850733
2508,260971.74158448738
2509,226768.20109005924
2510,215882.41756803956
2511,178687.80589277492
2512,208550.128410404
2513,251485.1728693205
2514,287737.87806130946
2515,133191.99530375132
2516,170629.9871457103
2517,121600.84748769744
2518,133281.3088569283
2519,227353.4030821542
2520,217488.8102476148
2521,195187.72453504257
2522,229098.17729169113
2523,120412.40100383217
2524,142700.1592080966
2525,142849.30911506526
2526,145708.7837352035
2527,122462.50575609654
2528,105877.35367967175
2529,143765.8232457361
2530,113062.4080332929
2531,243752.2220133376
2532,221952.66067488596
2533,208017.0367270411
2534,252146.74351116127
2535,276410.73072065617
2536,239375.82492754038
2537,229466.7956282886
2538,192681.72427687104
2539,204011.43474856872
2540,186281.14716188636
2541,190812.3401463087
2542,179345.7936614475
2543,117429.36701939488
2544,97709.12550121722
2545,146406.7213118968
2546,127523.94674759083
2547,147093.3442605805
2548,150191.93374811584
2549,152024.71379763307
2550,584389.3108497614
2551,147990.1421774033
2552,112798.75086760455
2553,45621.02741630617
2554,67529.54157862884
2555,112184.88468831815
2556,81872.62769213425
2557,98701.51898285482
2558,143933.8534806763
2559,132690.04230002023
2560,141569.36236998625
2561,124482.1490986702
2562,107549.3053935572
2563,115528.63298066857
2564,187533.84251727065
2565,126593.70238209498
2566,162258.79342446243
2567,143245.4563452636
2568,189411.91293407907
2569,198623.47192162732
2570,119055.53083880796
2571,164668.40110973406
2572,158363.03729469588
2573,216157.8554080738
2574,238084.2768790803
2575,146244.39598806083
2576,143192.20472120485
2577,147659.34955374416
2578,78602.21907745952
2579,4097.354570382682
2580,116599.92180351015
2581,119150.46351128112
2582,142355.80011245984
2583,278645.1303664839
2584,184724.56103515695
2585,202030.97359684296
2586,219503.2472761423
2587,196221.68483707102
2588,141439.01187714376
2589,153802.64159922383
2590,250497.0901529595
2591,244046.2766805319
2592,222697.9801406043
2593,249403.3707317783
2594,169985.40592552818
2595,215845.7161139432
2596,311878.716679771
2597,210439.64915757978
2598,295920.6202087604
2599,344268.43241568963
2600,150387.90734828613
2601,148335.50895763864
2602,77538.55805091793
2603,99389.00612137123
2604,79344.43951939484
2605,85945.85749972507
2606,162881.70109192177
2607,217507.6244730217
2608,198898.82508231007
2609,169418.8551478899
2610,97866.59910453584
2611,132657.64897608332
2612,156305.11925398812
2613,117291.36984591417
2614,95309.30505874686
2615,164376.98644846914
2616,169703.00839292712
2617,200762.2259558394
2618,211310.55495050456
2619,206976.22137183568
2620,179850.43446649122
2621,173600.64314063115
2622,184203.26874966308
2623,236754.76321663568
2624,299642.8600577394
2625,278696.54058009206
2626,173462.03059052228
2627,166030.7984106822
2628,390612.6351394937
2629,413384.1796156615
2630,325952.1554672566
2631,387689.68600468314
2632,361984.39803599985
2633,291305.8193357886
2634,362941.43190326187
2635,165518.53644007753
2636,182021.50130648306
2637,197640.83366506177
2638,264678.16837793146
2639,191571.43367641946
2640,141986.21907412616
2641,92978.00825219841
2642,207008.13525081208
2643,117146.33066888135
2644,125491.6850001585
2645,104833.22603809531
2646,100631.20389897686
2647,115834.69422543424
2648,150049.41249041777
2649,142078.23691628524
2650,126468.27402228722
2651,151358.13366550737
2652,342178.86703363
2653,257280.77009528087
2654,242680.74974943584
2655,361942.9681390186
2656,318090.90231810545
2657,324383.9916657329
2658,283859.0189611586
2659,291332.659120493
2660,337317.83043506276
2661,318541.70406789536
2662,342714.98216961446
2663,273128.28945476084
2664,281681.79676046147
2665,303866.82400759764
2666,285811.21605921566
2667,192807.64628868407
2668,196953.09958362125
2669,201031.662411088
2670,285946.6457606937
2671,202502.30263844537
2672,221621.75244471602
2673,224510.3997865642
2674,224468.21204176018
2675,191673.3432455158
2676,221069.84921626223
2677,199150.31318209422
2678,252701.35459460583
2679,271896.4371655735
2680,273876.09362920024
2681,357296.24242796446
2682,296352.07650006417
2683,418343.61481919454
2684,308526.10976915655
2685,305084.776172393
2686,258863.02199575084
2687,271604.2815801346
2688,221723.830414144
2689,203244.08350845217
2690,344299.09936170065
2691,199459.70203222794
2692,137969.12711352122
2693,220291.9833217864
2694,139606.93378796254
2695,211035.04913568273
2696,200303.71014083427
2697,181433.47683577263
2698,222447.87794527138
2699,197232.9714613919
2700,173449.31101198
2701,166899.3768053886
2702,131791.41370813208
2703,128002.45883065146
2704,152498.5161288494
2705,104792.35551092328
2706,91945.0433802413
2707,126771.49456707227
2708,113694.06245028428
2709,97130.7096558994
2710,119229.82460981011
2711,274805.3715085466
2712,337316.20608006365
2713,187444.61350859312
2714,176649.5984633724
2715,192570.51433459364
2716,174334.67969684163
2717,203522.51362448226
2718,221760.92839226325
2719,163254.98745706034
2720,193654.9043607621
2721,126133.64831010542
2722,180667.31545022142
2723,166318.95167182587
2724,116665.4212692148
2725,118527.02683628429
2726,129194.9227360476
2727,193229.85955158665
2728,181642.91213499455
2729,134950.0422784545
2730,128775.99523483674
2731,112348.49149643698
2732,115071.16647387324
2733,152225.86535722078
